,countrycode,tv_title,tv_make,tv_price,numberofoffers,averageprice,currency,tvspecifications,scrapelink,scrapedate
20,TN,"Telefunken Téléviseur - E3A - 43""- Smart - Garantie 3 ans",Telefunken,"1,029.00 TND",1,1029.00,TND,"{'TV 43"" LED TELEFUNKEN E3A FHD ANDROID SMART': 'TV 43"" LED TELEFUNKEN E3A FHD ANDROID SMART', 'Système ': ' Android 9.0 « PIE »', 'Ecran sans bordures': 'Ecran sans bordures', 'Résolution 1920 x 1080 (FULL HD)-': 'Résolution 1920 x 1080 (FULL HD)-', 'Assistant Google': 'Assistant Google', 'Dolby Digital +': 'Dolby Digital +', 'Réglage de luminosité automatique': 'Réglage de luminosité automatique', 'Processeur Quad core «1300MHz»': 'Processeur Quad core «1300MHz»', '2 x USB - 2 x HDMI - 1 x RJ45': '2 x USB - 2 x HDMI - 1 x RJ45', 'WIFI': 'WIFI', 'Bluetooth 4+': 'Bluetooth 4+', 'Garantie 3 ans': 'Garantie 3 ans', 'SKU': ' TE848EA0UZG3GNAFAMZ', 'Modèle': ' E3A', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/telefunken-televiseur-e3a-43-smart-garantie-3-ans-324025.html,15/09/2022 19:40:48
21,TN,"Nsat Support Mural TV 14""-42"" - Mobile",Nsat,28.00 TND,2,28.00,TND,"{'Support Mural TV 14""-42"" Mobile': 'Support Mural TV 14""-42"" Mobile', 'Virage\xa0': ' 180° - Inclinaison\xa0', 'Taille écran\xa0': ' 14""-42""', 'Distance entre Mur et TV\xa0': ' Min 20cm, Max\xa0', 'Poids\xa0Max ': ' 35Kg', 'Couleur\xa0': ' Noir', 'SKU': ' NS994EA0FJYKCNAFAMZ', 'Gamme de produits': ' Support Mural TV 14""-42"" - Mobile - HY 801 - Noir', 'Modèle': ' 801-HY', 'Taille (Longueur x Largeur x Hauteur cm)': ' X', 'Poids (kg)': ' 0.1', 'Couleur': ' noire'}",https://www.jumia.com.tn/support-mural-tv-14-42-mobile-nsat-mpg14682.html,15/09/2022 19:40:50
22,TN,"Nsat Support Mural pour TV LED de 26""-55""",Nsat,20.90 TND,2,20.90,TND,"{'Support Mural pour TV LED de 26""-55""': 'Support Mural pour TV LED de 26""-55""', ""Compatible avec les téviseurs de Taille d'écran\xa026 pouces à 55 pouces"": ""Compatible avec les téviseurs de Taille d'écran\xa026 pouces à 55 pouces"", 'Capacité de Support': "" Jusqu'à\xa0400 KG"", 'SKU': ' NS994EL1GCZVKNAFAMZ', 'Gamme de produits': ' Support Mural pour TV LED de 26""-55""', 'Modèle': ' HY-103', 'Poids (kg)': ' 1', 'Couleur': ' noir'}",https://www.jumia.com.tn/support-mural-pour-tv-led-de-26-55-noir-nsat-mpg14683.html,15/09/2022 19:40:52
23,TN,"Samsung TV 43"" 4K Crystal UHD Smart  - TU7000 - Noir - Garantie 2 ans",Samsung,"1,412.00 TND",1,"1,412.00 TND",TND,"{""Système d'exploitation\xa0Tizen"": ""Système d'exploitation\xa0Tizen"", ""Taille de l'écran\xa043"": ""Taille de l'écran\xa043"", 'Résolution Ecran 4k': 'Résolution Ecran 4k', 'Contraste mega\xa0Contraste': 'Contraste mega\xa0Contraste', 'Audio\xa0Dolby Digital Plus': 'Audio\xa0Dolby Digital Plus', 'Garantie 2 ans': 'Garantie 2 ans', 'SKU': ' SA024EA05ALKONAFAMZ', 'Gamme de produits': ' dernière generation', 'Modèle': ' tu7000', 'Taille (Longueur x Largeur x Hauteur cm)': ' 963.9 x 558.9 x 59.6 mm', 'Poids (kg)': ' 8.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/samsung-tv-43-4k-crystal-uhd-smart-tu7000-noir-garantie-2-ans-629880.html,15/09/2022 19:40:52
24,TN,Sofpince Lot de 2 chaises bar bistro - METALLICA - gris,Sofpince,129.00 TND,1,129.00 TND,TND,"{'Longueur ': ' 41 cm.', 'Largeur ': ' 41 cm.', 'Hauteur ': ' 109 cm.', 'Couleur ': 'gris', 'Matière\xa0': ' plastique.', '2 Chaise \xa0bar Metallica\xa0- gris': '2 Chaise \xa0bar Metallica\xa0- gris', 'SKU': ' BR718IP04OA98NAFAMZ', 'Modèle': ' 2020', 'Taille (Longueur x Largeur x Hauteur cm)': ' 41*41*109', 'Poids (kg)': ' 4.9', 'Couleur': ' gris'}",https://www.jumia.com.tn/sofpince-lot-de-2-chaises-bar-bistro-metallica-gris-515870.html,15/09/2022 19:40:53
25,TN,"Sharp Téléviseur 32"" - 2T - Noir - Garantie 1 an",Sharp,529.00 TND,1,529.00,TND,"{'Téléviseur de base HD Ready de 32 pouces': 'Téléviseur de base HD Ready de 32 pouces', 'Lecteur multimédia USB - Développez votre divertissement avec des vidéos, de la musique et des photos.': 'Lecteur multimédia USB - Développez votre divertissement avec des vidéos, de la musique et des photos.', ""Super Eco - Économisez plus d'énergie et d'argent en activant le mode Super Eco."": ""Super Eco - Économisez plus d'énergie et d'argent en activant le mode Super Eco."", ""Mode Cadre photo - Profitez d'un diaporama photo sur l'écran du téléviseur."": ""Mode Cadre photo - Profitez d'un diaporama photo sur l'écran du téléviseur."", 'Mode Confort - Mode AV spécial qui réduit 50% de la lumière bleue.': 'Mode Confort - Mode AV spécial qui réduit 50% de la lumière bleue.', 'Connecteurs': '\xa0 2\xa0x HDMI -\xa01 x USB, 1 x\xa0Entreé composant, 1 x Entrée AV, 1 x Sortie Audio\xa0numérique, 1 x Entreé UHF', 'Garantie 1 an': 'Garantie 1 an', 'Sharp T2 - 32""': 'Sharp T2 - 32""', ""Cable d'alimentation"": ""Cable d'alimentation"", 'Télécommande': 'Télécommande', ""Manuel d'utilisateur"": ""Manuel d'utilisateur"", 'SKU': ' SH287EA07B32CNAFAMZ', 'Gamme de produits': ' All age Product', 'Modèle': ' 2T', 'Pays de production': ' Japan', 'Poids (kg)': ' 3.5', 'Couleur': ' Noire', ""Étiquette d'entretien"": ' Handle With Care'}",https://www.jumia.com.tn/televiseur-32-2t-noir-garantie-1-an-sharp-mpg29507.html,15/09/2022 19:40:55
26,TN,Telefunken Téléviseur - 32E20 - LED HD - Smart  - Garantie 3 ans,Telefunken,742.00 TND,2,742.00,TND,"{'32"" LED HD': '32"" LED HD', 'Résolution': '\xa01366 x 768\xa0Pixels', 'Wifi': 'Wifi', 'Smart TV': 'Smart TV', 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital': 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital', 'Technologie de lumière naturelle -': 'Technologie de lumière naturelle -', 'Panel de basse température': 'Panel de basse température', ""Economie d'énergie\xa0- Connecteurs"": '\xa03x HDMI, 2x USB,\xa0HDMI, RJ45', 'Garantie': ' 3 ans', 'SKU': ' TE848EA00UI5CNAFAMZ', 'Modèle': ' 32 e20', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/televiseur-32e20-led-hd-smart-garantie-3-ans-telefunken-mpg17421.html,15/09/2022 19:40:56
27,TN,"Vega Téléviseur LED 32"" HD - Garantie 3 Ans",Vega,440.00 TND,1,440.00 TND,TND,"{',Ecran 32”': ',Ecran 32”', 'Résolution d’affichage 1366*768': 'Résolution d’affichage 1366*768', 'Brillance 180cd/m2': 'Brillance 180cd/m2', 'Contraste 3000': '1', 'Aspect Ratio 16': '9', 'Maximum Colors 16.7M': 'Maximum Colors 16.7M', 'Response time 8.5ms': 'Response time 8.5ms', 'Port USB\xa0 x 1': 'Port USB\xa0 x 1', 'Ports HDMI x 3': 'Ports HDMI x 3', 'AV Input &R,L': 'AV Input &R,L', 'Connecteur Coaxial x 1': 'Connecteur Coaxial x 1', 'Garantie ': ' 3 ans', 'SKU': ' VE380EA0JQ61SNAFAMZ', 'Modèle': ' vega 32""', 'Couleur': ' Noir'}",https://www.jumia.com.tn/vega-televiseur-led-32-hd-garantie-3-ans-633133.html,15/09/2022 19:40:57
28,TN,"VONTECH Support Mural TV 26""-49"" - Fixe - VT-40S - Noir",VONTECH,17.90 TND,1,17.90,TND,"{'Max Poids': ' 50Kg', 'Taille de\xa0\xa0l’écran': ' 26""-49""', 'Dimension sur Mur\xa0': ' 50*10cm -Taille\xa0', 'Distance entre Mur et TV\xa0': ' 4cm -', 'Extension\xa0': ' 200*200 / 300*300 / 400*400mm', 'Couleur\xa0': ' Noir', 'SKU': ' VO560EL1HPTFSNAFAMZ', 'Modèle': ' VT-40S', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/vontech-support-mural-tv-26-49-fixe-vt-40s-noir-242209.html,15/09/2022 19:40:59
29,TN,Chromacast 4K Miracast Chromecast TV streaming device,Chromacast,49.00 TND,5,59.50,TND,"{'HD video streaming from the cloud\u200e.\u200e': 'HD video streaming from the cloud\u200e.\u200e', '4K': '4K', 'surround sound support\u200e.\u200e': 'surround sound support\u200e.\u200e', '2.4/5GHz WiFi with adaptive system\u200e.\u200e': '2.4/5GHz WiFi with adaptive system\u200e.\u200e', 'Screen mirroring From Android and laptops\u200e.\u200e': 'Screen mirroring From Android and laptops\u200e.\u200e', 'Adapter compatible avec Android\u200e,\u200e iPhone\xa0\u200e,\u200e iPad\xa0\u200e,\u200e Mac \u200e,\u200e Windows\xa0\u200e,\u200e Chromebook\u200e': 'Adapter compatible avec Android\u200e,\u200e iPhone\xa0\u200e,\u200e iPad\xa0\u200e,\u200e Mac \u200e,\u200e Windows\xa0\u200e,\u200e Chromebook\u200e', 'SKU': ' CH739EL0M2KJWNAFAMZ', 'Gamme de produits': ' G2', 'Modèle': ' G2', 'Poids (kg)': ' 0.5', 'Couleur': ' Noir', 'Caractéristiques écran': ' HD'}",https://www.jumia.com.tn/miracast-chromecast-tv-streaming-device-4k-mpg21457.html,15/09/2022 19:41:01
30,TN,"TCL Téléviseur LED 32"" - HD - 32D3000 - Garantie 2 Ans",TCL,559.90 TND,2,559.90,TND,"{'TV TCL 32"" LED HD': 'TV TCL 32"" LED HD', 'Résolution': '\xa01366 x 768 pixels', 'Garantie': ' 2 Ans', 'Rapport de contraste': ' 3000', 'Angle de Vision': '\xa0178 ° H / 178 ° V', 'Décodage': '\xa0MPEG 2 / MPEG 4', 'Haut-Parleurs': ' 10 Watts', 'Tuner': ' DVB-T', 'Connecteurs': ' 2 x HDMI, 2 x USB, 1 x Entrée composant, 1 x Entrée/Sortie AV', 'VOLTAGE 100-240V': 'VOLTAGE 100-240V', 'SKU': ' TC197EA1G5CC4NAFAMZ', 'Gamme de produits': ' LED TV', 'Modèle': ' LED TV TCL', 'Taille (Longueur x Largeur x Hauteur cm)': ' 800*128*520 mm', 'Poids (kg)': ' 5.7', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/televiseur-led-32-hd-32d3000-garantie-2-ans-tcl-mpg17297.html,15/09/2022 19:41:02
31,TN,"Samsung Téléviseur Smart 32"" - FullHD - UA32T5300 - Garantie 2 ans",Samsung,789.00 TND,1,789.00,TND,"{'Téléviseur SAMSUNG\xa032""\xa0HD': 'Téléviseur SAMSUNG\xa032""\xa0HD', 'Smart TV': 'Smart TV', 'Récepteur intégré': 'Récepteur intégré', 'Résolution': '\xa01366 x 768 pixels', 'Système d’exploitation': '\xa0Tizen™', 'Contraste': '\xa0Méga contraste', 'Vitesse\xa0de mouvement': '\xa050', 'Audio': '\xa0Dolby Digital Plus', 'Puissance sonore': '\xa010 Watts', 'Tuner analogique': 'Tuner analogique', 'Connectivité': '\xa0Wi-Fi', 'Connecteurs': '\xa0 2\xa0x HDMI', '1 x USB, 1 x Rj45, 1 x\xa0Entreé composant, 1 x Entrée AV, 1 x Entreé': '1 x USB, 1 x Rj45, 1 x\xa0Entreé composant, 1 x Entrée AV, 1 x Entreé', 'Dimensions': '\xa0737.4 x 438.0 x 74.1 mm', 'Poids': ' 4.0 kg', 'Garantie': '\xa02 ans', 'SKU': ' SA024EA16T83SNAFAMZ', 'Gamme de produits': ' TV', 'Modèle': ' T5300', 'Taille (Longueur x Largeur x Hauteur cm)': ' 737.4 x 438.0 x 74.1 mm', 'Poids (kg)': ' 4', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/televiseur-smart-32-fullhd-ua32t5300-garantie-2-ans-samsung-mpg21209.html,15/09/2022 19:41:04
32,TN,chromecast Miracast Chromecast TV streaming device,chromecast,43.00 TND,5,46.98,TND,"{'HD video streaming from the cloud\u200e.\u200e': 'HD video streaming from the cloud\u200e.\u200e', '4K': '4K', 'surround sound support\u200e.\u200e': 'surround sound support\u200e.\u200e', '2.4/5GHz WiFi with adaptive system\u200e.\u200e': '2.4/5GHz WiFi with adaptive system\u200e.\u200e', 'Screen mirroring From Android and laptops\u200e.\u200e': 'Screen mirroring From Android and laptops\u200e.\u200e', 'Adapter Android devices\u200e,\u200e iphone \u200e,\u200e ipad \u200e,\u200e mac \u200e,\u200e windows \u200e,\u200e chromebook\u200e': 'Adapter Android devices\u200e,\u200e iphone \u200e,\u200e ipad \u200e,\u200e mac \u200e,\u200e windows \u200e,\u200e chromebook\u200e', 'SKU': ' CH920EA17T6XONAFAMZ', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/miracast-chromecast-tv-streaming-device-chromecast-mpg26194.html,15/09/2022 19:41:06
33,TN,"Telefunken Téléviseur 43"" TLF D6 HD Récepteur intégré - Garantie 3 ans",Telefunken,897.00 TND,1,897.00,TND,"{'': '', 'MODÈLE ': ' TV43D6', '• Résolution ': ' 1920*1080', '• Luminosité (cd/m2) ': ' 220 nits', '• Taux de rafraîchissement ': ' 60 Hz', '• Liste des chaînes ': ' Oui', '• Liste des chaînes préférées ': ' Oui', '• Éditeur de chaînes ': ' Oui', '• App préinstallée ': ' minuterie d’arrêt Oui', '• 2x ports HDMI': '• 2x ports HDMI', '• 1x port USB': '• 1x port USB', '• Sortie audio 2 x 8W': '• Sortie audio 2 x 8W', '• Sortie audio 3.5 mm = 1': '• Sortie audio 3.5 mm = 1', '• TNT': '• TNT', '• Dimensions': '• Dimensions', '• avec support 954.9*188.9*609.8 mm': '• avec support 954.9*188.9*609.8 mm', '• sans support 954.9*79.7*553.3 mm': '• sans support 954.9*79.7*553.3 mm', 'SKU': ' TE848EA0UZ4OCNAFAMZ', 'Modèle': ' TV43D6', 'Taille (Longueur x Largeur x Hauteur cm)': ' 954.9*79.7*553.3', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/telefunken-televiseur-43-tlf-d6-hd-recepteur-integre-garantie-3-ans-572025.html,15/09/2022 19:41:08
34,TN,"Toshiba Téléviseur - S2850 - 43""- Full HD - LED - Garantie 3 ans",Toshiba,848.90 TND,1,848.90,TND,"{'Résolution 1920 x 1080 (Full HD)': 'Résolution 1920 x 1080 (Full HD)', 'Moteur video ': ' CEVO', '3 x HDMI': '3 x HDMI', '2 x USB': '2 x USB', 'Sortie haut-parleur super sound ': ' 8W', 'Mouvement actif = AMR + 200': 'Mouvement actif = AMR + 200', '6 modes d’image': '6 modes d’image', 'TNT': 'TNT', 'Luminosité 260 cd/m²': 'Luminosité 260 cd/m²', 'Aspect ratio = 16': '09', 'Entree VGA': 'Entree VGA', 'Prise casque (3,5 mm)': 'Prise casque (3,5 mm)', 'Dimension (LxHxP) mm ': '– Sans Support ', 'Garantie 3 ans': 'Garantie 3 ans', 'SKU': ' TO026EA090J3ONAFAMZ', 'Modèle': ' S2850', 'Taille (Longueur x Largeur x Hauteur cm)': ' 12x', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/toshiba-televiseur-s2850-43-full-hd-led-garantie-3-ans-314151.html,15/09/2022 19:41:09
35,TN,Elément haut de cuisine 2 portes chêne,(1 avis vérifié),99.00 TND,1,99.00,TND,"{'Un élément haut de cuisine 2portes chêne': 'Un élément haut de cuisine 2portes chêne', 'Le caisson en MDF stratifié blanc mat 18 mm': 'Le caisson en MDF stratifié blanc mat 18 mm', 'La façade en MDF stratifié blanc brillant 18 mm': 'La façade en MDF stratifié blanc brillant 18 mm', 'Fonction\xa0': '\n     Meuble de\xa0 rangement', 'Couleur\xa0': ' blanc et effet chêne.', 'dimension': ' 60*60*32cm', 'SKU': ' SA050FD19WC9CNAFAMZ', 'Gamme de produits': ' Elément haut de cuisine 2 portes chêne 60*60*34cm', 'Taille (Longueur x Largeur x Hauteur cm)': ' dimension', 'Poids (kg)': ' 9', 'Couleur': ' blanc et chène'}",https://www.jumia.com.tn/sans-marque-element-haut-de-cuisine-2-portes-chene-619077.html,15/09/2022 19:41:11
36,TN,"Vega Téléviseur LED 32"" HD Avec récepteur intégré - L32F1HB2E - Garantie 3 Ans",Vega,558.80 TND,1,558.80 TND,TND,"{'Ecran 32”': 'Ecran 32”', 'Résolution d’affichage 1366*768': 'Résolution d’affichage 1366*768', 'Brillance 180cd/m2': 'Brillance 180cd/m2', 'Contraste 3000': '1', 'Aspect Ratio 16': '9', 'Garantie ': ' 3 ans', 'Recepteur integre': 'Recepteur integre', 'Maximum Colors 16.7M': 'Maximum Colors 16.7M', 'Response time 8.5ms': 'Response time 8.5ms', 'Port\xa0USB\xa0 x 1': 'Port\xa0USB\xa0 x 1', 'Ports HDMI x 3': 'Ports HDMI x 3', 'AV Input &R,L': 'AV Input &R,L', 'Connecteur Coaxial x 1': 'Connecteur Coaxial x 1', 'SKU': ' VE380EA1D2Q30NAFAMZ', 'Modèle': ' L32F1HB2E', 'Taille (Longueur x Largeur x Hauteur cm)': ' 12x', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/vega-televiseur-led-32-hd-avec-recepteur-integre-l32f1hb2e-garantie-3-ans-382428.html,15/09/2022 19:41:12
37,TN,"Telefunken TV 32"" - D6 - LED HD Avec Récepteur Intégré - Garantie 3 ans",Telefunken,535.00 TND,2,535.00,TND,"{'Récepteur intégré': 'Récepteur intégré', 'Sans bordures': 'Sans bordures', '3x HDMI - 1x USB -\xa0Sortie RCA - 1x VGA - Entrée AV - Décodeur TNT - Système de protection des yeux': '3x HDMI - 1x USB -\xa0Sortie RCA - 1x VGA - Entrée AV - Décodeur TNT - Système de protection des yeux', 'Technologie de lumière naturelle': 'Technologie de lumière naturelle', ""Economie d'énergie"": ""Economie d'énergie"", 'Dolby Digital -\xa0 Resolution 1366 x 768 pixels': 'Dolby Digital -\xa0 Resolution 1366 x 768 pixels', 'Garantie 3 ans': 'Garantie 3 ans', 'SKU': ' TE848EA1AB4L8NAFAMZ', 'Modèle': ' TV32D6', 'Pays de production': ' Tunisia', 'Taille (Longueur x Largeur x Hauteur cm)': ' 720*81*423.4', 'Poids (kg)': ' 5', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/tv-32-d6-led-hd-avec-recepteur-integre-garantie-3-ans-telefunken-mpg27648.html,15/09/2022 19:41:14
38,TN,"Vega TV 32"" - LED avec récepteur intégrée - Noir - Garantie 3 ans",Vega,478.90 TND,1,478.90 TND,TND,"{'TV VEGA 32""': 'TV VEGA 32""', 'avec récepteur intégrer': 'avec récepteur intégrer', 'Résolution 1366*768 Pixels': 'Résolution 1366*768 Pixels', 'Maximun colors 16.7M': 'Maximun colors 16.7M', '3X HDMI': '3X HDMI', 'Couleurs Noir': 'Couleurs Noir', 'Garantie 3 ans': 'Garantie 3 ans', 'SKU': ' VE380EA1LJTC8NAFAMZ', 'Modèle': ' L32F1HB1', 'Poids (kg)': ' 1', 'Couleur': ' noir'}",https://www.jumia.com.tn/vega-tv-32-led-avec-recepteur-integree-noir-garantie-3-ans-626669.html,15/09/2022 19:41:14
39,TN,"Support mural mobile pour tv ""26"" - ""55"" - Noir",Support,60.00 TND,1,60.00,TND,"{'SUPPORT TV MOBILE MCR-814': 'SUPPORT TV MOBILE MCR-814', 'Modèle': ' Support mural mobile pour tv ""26"" - ""55"" - Noir', 'Capacité ': ' 60 kg', ""Taille de l'écran"": ' 26 - 55 pouces', 'Conformité VESA': ' 75 x 75 mm - 100 x 100 mm - 200 x 100 mm - 200 x 200 mm', 'Mouvement à droite et à gauche, haut et bas bip': 'Mouvement à droite et à gauche, haut et bas bip', 'Distance du mur': ' 85 - 420 mm', 'Angle de pente': ' 15 °', 'Couleur noire': 'Couleur noire', 'Angle de retour': ' 180 °', 'SKU': ' SU661EA0XZSMWNAFAMZ', 'Poids (kg)': ' 0.1', 'Couleur': ' noir'}",https://www.jumia.com.tn/support-mural-mobile-pour-tv-26-55-noir-479075.html,15/09/2022 19:41:17
40,TN,Toshiba Téléviseur LED  32 pouces- récepteur intégré- Garantie 2 Ans,Toshiba,493.00 TND,1,493.00 TND,TND,"{""Taille de l'écran "": ' 32 pouces', 'Récepteur intégré': 'Récepteur intégré', ""Format d'image "": ' 16', 'Angle de vision ': ' 178°', '(DVB-T/T2/C/S/S2)': '(DVB-T/T2/C/S/S2)', 'Type de filtre ': ' Filtre en peigne', 'Traitement vidéo ': ' Mouvement actif 8 bits', 'résolution Plus ': ' AMR 100', ""Modes d'image "": ' Standard - Dynamique - Cinéma jour - Cinéma nuit', 'Technologie sonore ': ' Dolby\xa0Modes\xa0sonores\xa0numériques Plus ', 'Sortie haut-parleur ': ' 8 W x\xa02 240 Volts / 50-60\xa0Hz', 'Garantie 2 ans': 'Garantie 2 ans', 'SKU': ' TO026EA0GC7M8NAFAMZ', 'Gamme de produits': ' derniers génération', 'Modèle': ' 32L3965', 'Taille (Longueur x Largeur x Hauteur cm)': ' 32', 'Poids (kg)': ' 3', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/toshiba-televiseur-led-32-pouces-recepteur-integre-garantie-2-ans-634472.html,15/09/2022 19:41:17
41,TN,"TCL TV 32"" hd android smart - 2ans garantie",TCL,937.00 TND,1,937.00 TND,TND,"{'Résolution': ' 1366 x 768 pixels', ""Systéme d'exploitation"": ' Android', 'audio': ' Dolby Digital Plus', 'Recherche vocale': 'Recherche vocale', 'Connectivité': ' WiFi, Bluetooth', 'Connecteurs': ' 2x HDMI, 1 x USB', 'Garantie': ' 2 ans', 'SKU': ' TC197EA065QN0NAFAMZ', 'Gamme de produits': ' TV LED', 'Modèle': ' 32S6500', 'Taille (Longueur x Largeur x Hauteur cm)': ' 731.9 x 431.5 x 79.8 mm', 'Poids (kg)': ' 1', 'Couleur': ' noir'}",https://www.jumia.com.tn/tcl-tv-32-hd-android-smart-2ans-garantie-554301.html,15/09/2022 19:41:18
42,TN,"Samsung Téléviseur 32"" - Serie 5300 - HD - Smart - Garantie 1an",Samsung,789.00 TND,3,789.00,TND,"{'Téléviseur\xa0Samsung\xa032"" 5300 Smart(80 cm) HD': 'Téléviseur\xa0Samsung\xa032"" 5300 Smart(80 cm) HD', 'Récepteur intégré\xa0avec\xa0Tuner TNT\xa0intégré': 'Récepteur intégré\xa0avec\xa0Tuner TNT\xa0intégré', 'Résolution': '\xa01366 x\xa0768', 'Audio Dolby Digital Plus,\xa0DTS Codec': 'Audio Dolby Digital Plus,\xa0DTS Codec', 'Connecteurs': ' 1 x USB - 2 x HDMI, 1 x Entrée\xa0Composant, 1 x Entrée AV, 1 x Entreé antenne', 'Dimensions': ' 741 x 469 x 145 mm', 'Garantie 1 an': 'Garantie 1 an', 'tv': 'tv', 'SKU': ' SA024EA0DGJWKNAFAMZ', 'Modèle': ' 5300', 'Taille (Longueur x Largeur x Hauteur cm)': ' 741 x 469 x 145 mm', 'Poids (kg)': ' 0.1', 'Couleur': ' NOIR'}",https://www.jumia.com.tn/televiseur-32-serie-5300-hd-smart-garantie-1an-samsung-mpg19220.html,15/09/2022 19:41:20
43,TN,"Samsung téléviseur smart 43"" - FHD - UA43T5300 - Garantie 2 ans",Samsung,"1,332.00 TND",1,1332.00,TND,"{'Poids 8 Kg -': 'Poids 8 Kg -', ""Système d'exploitation Tizen ™ -"": ""Système d'exploitation Tizen ™ -"", 'Taille de l\'ecran 43"" -': 'Taille de l\'ecran 43"" -', 'Résolution Ecran 1 920 x 1 080 -': 'Résolution Ecran 1 920 x 1 080 -', 'HDMI -': 'HDMI -', '2USB\xa0 -': '2USB\xa0 -', '1WIFI -': '1WIFI -', 'Garantie 2 ans -': 'Garantie 2 ans -', 'Moteur Hyper réel -': 'Moteur Hyper réel -', 'Contraste Mega contraste -': 'Contraste Mega contraste -', 'Audio\xa0 Dolby Digital Plus -': 'Audio\xa0 Dolby Digital Plus -', 'Samsung SMART TV -': 'Samsung SMART TV -', 'Wi-Fi Direct -': 'Wi-Fi Direct -', 'Dimensions (LxHxP) 979,9 x 571,9 x 77,3 mm -': 'Dimensions (LxHxP) 979,9 x 571,9 x 77,3 mm -', 'PQI (Picture Quality Index)\xa0 1000 -': 'PQI (Picture Quality Index)\xa0 1000 -', 'HDR (High Dynamic Range) -': 'HDR (High Dynamic Range) -', 'Navigateur Web -': 'Navigateur Web -', 'Couleur Purcolor -': 'Couleur Purcolor -', 'Séries 5 -': 'Séries 5 -', 'Type de haut-parleur\xa0 2CH -': 'Type de haut-parleur\xa0 2CH -', 'Digital Clean View -': 'Digital Clean View -', 'Recherche automatique de chaînes -': 'Recherche automatique de chaînes -', 'Connect Share ™ -': 'Connect Share ™ -', 'Arrêt automatique -': 'Arrêt automatique -', 'Connect Share™ (USB) -': 'Connect Share™ (USB) -', 'SKU': ' SA024EA0IZVWONAFAMZ', 'Gamme de produits': ' TV', 'Modèle': ' T5300 - Samsung', 'Taille (Longueur x Largeur x Hauteur cm)': ' 979,9 x 571,9 x 77,3 mm', 'Poids (kg)': ' 8', 'Couleur': ' Noir'}",https://www.jumia.com.tn/samsung-televiseur-smart-43-fhd-ua43t5300-garantie-2-ans-470913.html,15/09/2022 19:41:22
44,TN,"Telefunken Téléviseur - 32""- E20 - Smart HD - Garantie 3 ans",Telefunken,684.90 TND,1,684.90,TND,"{'32"" LED HD': '32"" LED HD', 'Résolution': '\xa01366 x 768\xa0Pixels', 'Wifi': 'Wifi', 'Smart TV': 'Smart TV', 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital': 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital', 'Technologie de lumière naturelle -': 'Technologie de lumière naturelle -', 'Panel de basse température': 'Panel de basse température', ""Economie d'énergie\xa0- Connecteurs"": '\xa03x HDMI, 2x USB,\xa0HDMI, RJ45', 'Garantie': ' 3 ans', 'SKU': ' TE848EA1C405SNAFAMZ', 'Modèle': ' E20', 'Poids (kg)': ' 10', 'Couleur': ' noir'}",https://www.jumia.com.tn/televiseur-32-e20-smart-hd-garantie-3-ans-telefunken-mpg31566.html,15/09/2022 19:41:23
45,TN,Telefunken Téléviseur - 40E20 - LED HD - Smart  - Garantie 3 ans,Telefunken,998.00 TND,1,998.00,TND,"{'32"" LED HD': '32"" LED HD', 'Résolution': '\xa01366 x 768\xa0Pixels', 'Wifi': 'Wifi', 'Smart TV': 'Smart TV', 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital': 'Décodeur TNT -\xa0Netflix\xa0- Lecteur Media USB - Système de protection des yeux - Audio Dolby Digital', 'Technologie de lumière naturelle -': 'Technologie de lumière naturelle -', 'Panel de basse température': 'Panel de basse température', ""Economie d'énergie\xa0- Connecteurs"": '\xa03x HDMI, 2x USB,\xa0HDMI, RJ45', 'Garantie': ' 3 ans', 'SKU': ' TE848EA03LT84NAFAMZ', 'Modèle': ' 40e20', 'Poids (kg)': ' 1', 'Couleur': ' Noir'}",https://www.jumia.com.tn/televiseur-40e20-led-hd-smart-garantie-3-ans-telefunken-mpg25308.html,15/09/2022 19:41:25
