,Country Code,Category,Name,Avg Price,Currency,Nb of Offers,Rank,Rating,Reviews,Description,scrape_link,date_scraped,Varumärke,Bildstorlek,Upplösning,Bildskärmsteknik,HDR,Smart TV,Lanseringsår,Pris/tum,Produktnamn,Kategori,"TV-mottagare, digital",Dubbla mottagare,Stöd för CI/CA-modul,CI+,Typ av digital-mottagare,"Analog 3,5mm-ingång (Aux)",Digital optisk ut (S/PDIF),HDMI,Antal HDMI-ingångar,HDCP-version,HDMI-version,Standarder som stöds,Hörlursutgång,Komponent in (YPbPr/YCbCr),Komposit in,USB-kontakt,Inspelningsfunktion via USB (PVR),USB 2.0,USB 3.1 Gen 1 (5Gbps),USB-kontakter (totalt),VGA in,Övriga anslutningar,Bildfrekvens,Bildförhållande,Bildstorlek (cm),Ljusstyrka,Rörelseförbättring (frekvens/index),Typ av index/mätmetod,Skärmtyp,Stödda videoformat,Uppdateringsfrekvens,Bildfiler som stöds,Ljudfiler som stöds,Ljudformat,Videofiler som stöds,Tillgängliga färger,Utformning panel,"Djup, utan stativ","Höjd, utan stativ",Mått (BxHxD),Bredd,Djup,Höjd,Produktvikt,"Vikt, utan stativ",Funktioner,Internettjänster/appar som stöds,Operativsystem,Ethernet-anslutning,Trådlöst nätverk (Wi-Fi),Trådlös nätverkstandard (IEEE 802.11),3D-stöd (3D-ready),DLNA,Full HD (HD ready 1080p),4K120,Ultra HD-certifierad (UHD/4K),Typ av HDR,Streaming-standarder,VESA-fäste,Typ av VESA-fäste,Inbyggda högtalare,Processorhastighet,Anslutning för 9V/12V/14V,Effektförbrukning drift (min-max),Effektförbrukning standby/viloläge,Energiförbrukning i HDR-läge (per 1000h),Energiförbrukning i SDR-läge (per 1000h),Energiklass (A-G),Energiklass (HDR),Bakbelysning,Diodplacering,Teknologier,Paneltyp
71,SW,TV,"Philips 55PUS7506 55"" 4K Ultra HD (3840x2160) LCD Smart TV",6014.857142857143,SEK,7,Rank 72,,,"Det billigaste priset för Philips 55PUS7506 55"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 3 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 7 butiker. ",https://www.prisjakt.nu/produkt.php?p=5729607,13/08/2022 17:17:49,Philips,55 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,,72.55 kr/tum,"Philips 55PUS7506 55"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,,,,,,,Ja,,,,2 st,,,"24p, 30p, 60p, 50p",16:9,139 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",50 Hz,JPEG/JPG,"MP3, WMA, WAV (PCM), AAC",Dolby Atmos,"AVI, Matroska (MKV)",Svart,,87 mm,840 mm,,1228 mm,1228 mm,743 mm,13.3 kg,13.1 kg,Röststyrning,"YouTube, Netflix",Saphi,Ja,Nej,,,Ja,Ja,,Ja,"Dolby Vision, HDR10, HLG, HDR10+",,Ja,,,,Nej,,0.3 W,,,,G,LED (lysdiod),,,
72,SW,TV,"Samsung QLED QE75QN800A 75"" 8K (7680x4320) Smart TV",33910.333333333336,SEK,6,Rank 73,,,"Det billigaste priset för Samsung QLED QE75QN800A 75"" 8K (7680x4320) Smart TV just nu är 24 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 6 butiker. ",https://www.prisjakt.nu/produkt.php?p=5691325,13/08/2022 17:17:51,Samsung,75 tum,8K (7680x4320),LCD,Ja,Ja,2021,333.2 kr/tum,"Samsung QLED QE75QN800A 75"" 8K (7680x4320) Smart TV",TV,Ja,Ja,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,,Ja,4 st,,,,Nej,,,Ja,Ja,,,3 st,,,"24p, 30p, 60p, 50p",16:9,189 cm,,,,Neo QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",100 Hz,,,Dolby Digital Plus,,"Svart, Silver, Grå",Platt,17.4 mm,955.6 mm,,1668.3 mm,320.5 mm,1022.9 mm,42.2 kg,32.1 kg,"Bluetooth, Röststyrning, Stöd för NFC, Stöd för HbbTV, Adaptiv synk-teknik, ALLM, One Connect, Slim One Connect",,Tizen OS,,Ja,802.11a,,Ja,Ja,,Ja,"HDR10, HLG",,Ja,400x400mm,,,Nej,286 W,0.5 W,387 kWh,286 kWh,G,G,LED (lysdiod),Bakbelyst (Back),,
73,SW,TV,"Sony Bravia XR-55A90J 55"" 4K Ultra HD (3840x2160) OLED Google TV",27363.0,SEK,13,Rank 74,3.8,(1 omdöme),"Det billigaste priset för Sony Bravia XR-55A90J 55"" 4K Ultra HD (3840x2160) OLED Google TV just nu är 20 659 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.8 av 5.  Prisjakt jämför priser och erbjudanden från 13 butiker. ",https://www.prisjakt.nu/produkt.php?p=5727056,13/08/2022 17:17:56,Sony,55 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2021,375.62 kr/tum,"Sony Bravia XR-55A90J 55"" 4K Ultra HD (3840x2160) OLED Google TV",TV,Ja,Ja,Ja,Ja,"DVB-C (digital kabel-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",0 st,Ja,Ja,4 st,2.3,2.1,"eARC, ARC",Ja,,,Ja,Ja,,,3 st,,,120p,,139 cm,,,,OLED,"480p, 2160p (4K Ultra HD)",120 Hz,,"MP3, WMA, Ogg Vorbis, FLAC, WAV (PCM), AAC",Dolby Atmos,"Xvid, MPEG1, MPEG2, MPEG4, WMV, 3GP/3GPP, AVC/H.264, AVI, Matroska (MKV), AVCHD, MOV, TS, HEVC/H.265","Svart, Vit, Titan",,41 mm,709 mm,,1223 mm,317 mm,776 mm,20.3 kg,18.6 kg,"Bluetooth, Röststyrning, Stöd för HomeKit, ALLM, Variable Refresh Rate (VRR)",SVT Play,Android TV,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",,Ja,Ja,Ja,Ja,"Dolby Vision, HDR10, HLG","AirPlay, Google Cast/Chromecast",Ja,300x300mm,,,Nej,113 W,0.5 W,112 kWh,113 kWh,G,,,,,
74,SW,TV,"Philips 65OLED806 65"" 4K Ultra HD (3840x2160) OLED Smart TV",18311.25,SEK,4,Rank 75,3.8,(1 omdöme),"Det billigaste priset för Philips 65OLED806 65"" 4K Ultra HD (3840x2160) OLED Smart TV just nu är 15 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.8 av 5.  Prisjakt jämför priser och erbjudanden från 4 butiker. ",https://www.prisjakt.nu/produkt.php?p=5729558,13/08/2022 17:17:58,Philips,65 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,SW,TV,"LG 86QNED91 86"" 4K Ultra HD (3840x2160) LCD Smart TV",38600.2,SEK,5,Rank 76,1.8,(1 omdöme),"Det billigaste priset för LG 86QNED91 86"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 19 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 1.8 av 5.  Prisjakt jämför priser och erbjudanden från 5 butiker. ",https://www.prisjakt.nu/produkt.php?p=5753937,13/08/2022 17:18:01,LG,86 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,232.44 kr/tum,"LG 86QNED91 86"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,,Ja,Ja,"DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,2.2,2.1,"eARC, ARC",Ja,0 st,0 st,Ja,Ja,3 st,0 st,3 st,Nej,,"24p, 30p, 60p, 50p, 120p",16:9,217 cm,,,,,2160p (4K Ultra HD),120 Hz,,"MP3, WMA, WAV (PCM)",Dolby Atmos,,,,,,,1917 mm,359 mm,1162 mm,,,"Bluetooth, Röststyrning, Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)","YouTube, Netflix, Amazon Prime Video, Apple TV+",WebOS,Ja,,,,Ja,Ja,Ja,Ja,"Dolby Vision, HLG, HDR10+",AirPlay 2,Ja,,,,Nej,,,,,F,,LED (lysdiod),Bakbelyst (Back),"Local Dimming, Mini-LED",IPS
76,SW,TV,"LG 50UP7500 50"" 4K Ultra HD (3840x2160) LCD Smart TV",5738.583333333333,SEK,12,Rank 77,1.8,(1 omdöme),"Det billigaste priset för LG 50UP7500 50"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 4 490 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 1.8 av 5.  Prisjakt jämför priser och erbjudanden från 12 butiker. ",https://www.prisjakt.nu/produkt.php?p=5754082,13/08/2022 17:18:04,LG,50 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,89.8 kr/tum,"LG 50UP7500 50"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,Ja,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,2 st,,2.0,,Nej,1 st,,Ja,,1 st,,1 st,,,,16:9,126 cm,,Nej,,LED,2160p (4K Ultra HD),60 Hz,,"MP3, WMA, AAC",,HEVC/H.265,"Svart, Grå",Platt,651 mm,775 mm,,1130 mm,231 mm,722 mm,11.5 kg,11.3 kg,"Bluetooth, Röststyrning, Stöd för HomeKit","Webbläsare, Netflix",WebOS,Ja,Ja,"802.11a, 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,,Ja,"HDR10, HLG",,Ja,200x200mm,2-kanal (Stereo),,Nej,86 W,0.5 W,103 kWh,86 kWh,G,G,LED (lysdiod),,,
77,SW,TV,"Philips 65PUS8556 65"" 4K Ultra HD (3840x2160) LCD Smart TV",11390.0,SEK,5,Rank 78,,,"Det billigaste priset för Philips 65PUS8556 65"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 10 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 5 butiker. ",https://www.prisjakt.nu/produkt.php?p=5806295,13/08/2022 17:18:07,Philips,65 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,,169.08 kr/tum,"Philips 65PUS8556 65"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,,2.1,,Ja,,,Ja,,,,,,,"24p, 30p, 60p, 50p",16:9,164 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,JPEG/JPG,"MP3, WMA, WAV (PCM), AAC",Dolby Atmos,"MPEG1, MPEG2, MPEG4, AVC/H.264, AVI, Matroska (MKV), HEVC/H.265","Svart, Silver, Grå, Trä",Platt,,995 mm,,1450.5 mm,270.9 mm,908.6 mm,23.7 kg,23.7 kg,"Bluetooth, Röststyrning, Omgivningsljus (Ambilight), Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)","Webbläsare, SVT Play",Android TV,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",,,Ja,,Ja,"Dolby Vision, HDR10",,Ja,300x300mm,,,Nej,111 W,0.3 W,159 kWh,111 kWh,,G,LED (lysdiod),,,
78,SW,TV,"Samsung The Frame QE50LS03B 50"" 4K Ultra HD (3840x2160) QLED Smart TV",13447.357142857143,SEK,14,Rank 79,,,"Det billigaste priset för Samsung The Frame QE50LS03B 50"" 4K Ultra HD (3840x2160) QLED Smart TV just nu är 10 894 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 14 butiker. ",https://www.prisjakt.nu/produkt.php?p=6027000,13/08/2022 17:18:11,Samsung,50 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2022,217.88 kr/tum,"Samsung The Frame QE50LS03B 50"" 4K Ultra HD (3840x2160) QLED Smart TV",TV,,,,,,,,,,,,,,,,,,,,,,,,,125 cm,,,,QLED,2160p (4K Ultra HD),,,,,,Svart,,,,,,,,,,Slim One Connect,,,,Ja,,,,Ja,,Ja,,,,,,,Nej,,,,,,,LED (lysdiod),,Quantum dot,
79,SW,TV,"LG 43NANO76 43"" 4K Ultra HD (3840x2160) LCD Smart TV",6194.142857142857,SEK,7,Rank 80,,,"Det billigaste priset för LG 43NANO76 43"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 4 790 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 7 butiker. ",https://www.prisjakt.nu/produkt.php?p=6026952,13/08/2022 17:18:14,LG,43 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2022,111.4 kr/tum,"LG 43NANO76 43"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,,,,,,,,,,,,,,,,,,,,,,,,,108 cm,,,,NanoCell,2160p (4K Ultra HD),,,,,,,,,,,,,,,,,,WebOS,,,,,,Ja,,Ja,,,,,,,Nej,,,,,,,LED (lysdiod),,,
80,SW,TV,"Samsung Neo QLED QE55QN750A 55"" 8K (7680x4320) Smart TV",19009.272727272728,SEK,11,Rank 81,,,"Det billigaste priset för Samsung Neo QLED QE55QN750A 55"" 8K (7680x4320) Smart TV just nu är 17 007 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 11 butiker. ",https://www.prisjakt.nu/produkt.php?p=5857373,13/08/2022 17:18:17,Samsung,55 tum,8K (7680x4320),LCD,Ja,Ja,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,SW,TV,"Samsung UE32T4305 32"" HD Ready (1366x768) LCD Smart TV",3549.25,SEK,20,Rank 82,,,"Det billigaste priset för Samsung UE32T4305 32"" HD Ready (1366x768) LCD Smart TV just nu är 2 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 20 butiker. ",https://www.prisjakt.nu/produkt.php?p=5301235,13/08/2022 17:18:23,Samsung,32 tum,1366x768,LCD,Ja,Ja,2020,93.44 kr/tum,"Samsung UE32T4305 32"" HD Ready (1366x768) LCD Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,2 st,,,,,1 st,1 st,Ja,,1 st,0 st,1 st,Nej,,"24p, 30p, 60p, 50p",16:9,80 cm,,Ja,Samsung Picture Quality Index (PQI) 900,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i",50 Hz,,,Dolby Digital Plus,,Svart,Platt,74.1 mm,438 mm,,737.4 mm,150.5 mm,765.4 mm,4.1 kg,4 kg,"Bluetooth, Röststyrning",Webbläsare,Tizen OS,Ja,Ja,"802.11b, 802.11g, 802.11n (Wi-Fi 4)",Nej,Ja,Nej,,,HDR10+,,Ja,100x100mm,2-kanal (Stereo),,Nej,26.5 - 60 W,0.5 W,41 kWh,31 kWh,F,G,LED (lysdiod),Bakbelyst (Back),,
82,SW,TV,"Sharp 50BL2EA 50"" 4K Ultra HD (3840x2160) LCD Android TV",6664.333333333333,SEK,3,Rank 83,,,"Det billigaste priset för Sharp 50BL2EA 50"" 4K Ultra HD (3840x2160) LCD Android TV just nu är 6 499 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 3 butiker. ",https://www.prisjakt.nu/produkt.php?p=5222000,13/08/2022 17:18:27,Sharp,50 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2019,129.98 kr/tum,"Sharp 50BL2EA 50"" 4K Ultra HD (3840x2160) LCD Android TV",TV,Ja,Nej,,,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,,,,,,,Ja,,,Ja,Nej,,,,Nej,,,,,,,,,2160p (4K Ultra HD),,"JPEG/JPG, PNG, BMP",MP3,,,Svart,,,,,,,,,,Bluetooth,"YouTube, Netflix, SVT Play",Android TV,Ja,Ja,,,Nej,Ja,,,"HDR10, HLG",,,,2-kanal (Stereo),,Nej,115 W,,,,G,,LED (lysdiod),,,
83,SW,TV,"Samsung QLED QE65Q65A 65"" 4K Ultra HD (3840x2160) Smart TV",10679.6,SEK,5,Rank 84,,,"Det billigaste priset för Samsung QLED QE65Q65A 65"" 4K Ultra HD (3840x2160) Smart TV just nu är 8 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 5 butiker. ",https://www.prisjakt.nu/produkt.php?p=5724730,13/08/2022 17:18:30,Samsung,65 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,138.31 kr/tum,"Samsung QLED QE65Q65A 65"" 4K Ultra HD (3840x2160) Smart TV",TV,Ja,Ja,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,3 st,,2.0b,"eARC, ARC",,,,Ja,,,,,,,"24p, 30p, 60p, 50p",16:9,,,Nej,,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",60 Hz,,,Dolby Digital Plus,,Grå,Platt,25.7 mm,831 mm,,1450.9 mm,,,21.8 kg,20.9 kg,ALLM,"YouTube, Spotify, Netflix, Viaplay, Amazon Prime Video",Tizen OS,Ja,Ja,,,Ja,Ja,Nej,Ja,"HLG, HDR10+",,Ja,400x300mm,,,Nej,102 W,,170 kWh,102 kWh,F,G,LED (lysdiod),Bakbelyst (Back),"Quantum dot, Local Dimming",VA
84,SW,TV,"Samsung The Frame QE75LS03A 75"" 4K Ultra HD (3840x2160) QLED Smart TV",20161.5,SEK,10,Rank 85,3.5,(1 omdöme),"Det billigaste priset för Samsung The Frame QE75LS03A 75"" 4K Ultra HD (3840x2160) QLED Smart TV just nu är 17 490 kr. Det är en av de 100 mest populära produkterna i kategorin TV med ett genomsnittligt betyg på 3.5 av 5.  Prisjakt jämför priser och erbjudanden från 10 butiker. ",https://www.prisjakt.nu/produkt.php?p=5734740,13/08/2022 17:18:34,Samsung,75 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,233.2 kr/tum,"Samsung The Frame QE75LS03A 75"" 4K Ultra HD (3840x2160) QLED Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-C (digital kabel-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,,Ja,4 st,,,,Nej,,,Ja,,,,2 st,,,,16:9,189 cm,,,,,2160p (4K Ultra HD),100 Hz,,,,,Svart,Platt,26.9 mm,960.4 mm,,1682.3 mm,315.8 mm,998.5 mm,35.6 kg,35 kg,"Bluetooth, Röststyrning, Stöd för HbbTV, ALLM, One Connect",,Tizen OS,Ja,Ja,,Nej,Ja,Ja,,Ja,HDR10,,Ja,,,,Nej,129 W,0.5 W,233 kWh,129 kWh,F,G,LED (lysdiod),,Quantum dot,
85,SW,TV,"Philips 55PUS7556 55"" 4K Ultra HD (3840x2160) LCD Smart TV",5666.066666666667,SEK,15,Rank 86,,,"Det billigaste priset för Philips 55PUS7556 55"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 4 490 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 15 butiker. ",https://www.prisjakt.nu/produkt.php?p=5793351,13/08/2022 17:18:38,Philips,55 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,,81.64 kr/tum,"Philips 55PUS7556 55"" 4K Ultra HD (3840x2160) LCD Smart TV",TV,Ja,,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,3 st,,,,Ja,,,Ja,,,,2 st,,,"24p, 30p, 60p, 50p",16:9,139 cm,,,,LED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,,"MP3, WMA, WAV (PCM), AAC",Dolby Atmos,"MPEG1, MPEG2, MPEG4, AVC/H.264, AVI, Matroska (MKV), HEVC/H.265","Svart, Silver",Platt,87.1 mm,712.1 mm,,1227.7 mm,256.2 mm,742.7 mm,13.3 kg,13.1 kg,"Bluetooth, Röststyrning","YouTube, Netflix, SVT Play",Saphi,Ja,Ja,802.11n (Wi-Fi 4),,,Ja,,Ja,"Dolby Vision, HDR10",,Ja,,,,Nej,74 W,0.3 W,122 kWh,74 kWh,,G,LED (lysdiod),,,
86,SW,TV,"Philips 50PUS7556 50"" 4K Ultra HD (3840x2160) LCD Smart TV",5961.454545454545,SEK,11,Rank 87,,,"Det billigaste priset för Philips 50PUS7556 50"" 4K Ultra HD (3840x2160) LCD Smart TV just nu är 3 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 11 butiker. ",https://www.prisjakt.nu/produkt.php?p=5791436,13/08/2022 17:18:41,Philips,50 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,SW,TV,"Samsung QLED QE85Q70A 85"" 4K Ultra HD (3840x2160) Smart TV",26483.0,SEK,15,Rank 88,,,"Det billigaste priset för Samsung QLED QE85Q70A 85"" 4K Ultra HD (3840x2160) Smart TV just nu är 19 841 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 15 butiker. ",https://www.prisjakt.nu/produkt.php?p=5734741,13/08/2022 17:18:44,Samsung,85 tum,4K Ultra HD (3840x2160),LCD,Ja,Ja,2021,233.42 kr/tum,"Samsung QLED QE85Q70A 85"" 4K Ultra HD (3840x2160) Smart TV",TV,Ja,Ja,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,2.3,2.1,eARC,,0 st,0 st,Ja,Ja,2 st,0 st,2 st,Nej,,"24p, 30p, 60p, 50p",16:9,214 cm,,Ja,Samsung Picture Quality Index (PQI) 3400,QLED,"480p, 576p, 720p, 1080p (Full HD), 1080i, 480i, 576i, 2160p (4K Ultra HD)",,"JPEG/JPG, PNG, BMP, GIF","MP3, WMA, Ogg Vorbis, FLAC, WAV (PCM), AAC, AIFF, Apple Lossless (ALAC)","Dolby Digital 5.1, Dolby Digital Plus","MPEG2, MPEG4, WMV, 3GP/3GPP, AVC/H.264, WMV9 HD (VC-1), AVI, Matroska (MKV), TS, FLV, HEVC/H.265, VP9","Svart, Grå",Platt,26.9 mm,1086.5 mm,,1901.7 mm,335.8 mm,1156.6 mm,43.2 kg,41.5 kg,"Bild-i-Bild (PiP), Bluetooth, Röststyrning, Stöd för HbbTV, Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)",,Tizen OS,Ja,Ja,"802.11a, 802.11b, 802.11g, 802.11n (Wi-Fi 4), 802.11ac (Wi-Fi 5)",Nej,Ja,Ja,,Ja,"HDR10, HLG, HDR10+",,Ja,600x400mm,2-kanal (Stereo),,Nej,355 W,0.5 W,299 kWh,141 kWh,E,G,LED (lysdiod),Kantbelyst (Edge),Quantum dot,VA
88,SW,TV,"Philips 48OLED806 48"" 4K Ultra HD (3840x2160) OLED Smart TV",14190.533333333333,SEK,15,Rank 89,,,"Det billigaste priset för Philips 48OLED806 48"" 4K Ultra HD (3840x2160) OLED Smart TV just nu är 8 990 kr. Det är en av de 100 mest populära produkterna i kategorin TV.  Prisjakt jämför priser och erbjudanden från 15 butiker. ",https://www.prisjakt.nu/produkt.php?p=5729559,13/08/2022 17:18:48,Philips,48 tum,4K Ultra HD (3840x2160),OLED,Ja,Ja,2021,187.29 kr/tum,"Philips 48OLED806 48"" 4K Ultra HD (3840x2160) OLED Smart TV",TV,Ja,Nej,Ja,Ja,"DVB-T (marksänd digital-TV), DVB-C (digital kabel-TV), DVB-S (satellit-TV), DVB-T2 (marksänd digital-TV, 2:a gen.), DVB-S2 (satellit-TV, 2:a gen.)",,Ja,Ja,4 st,,2.1,,Ja,0 st,0 st,Ja,,,,3 st,,,"24p, 30p, 60p, 50p, 120p",16:9,121 cm,,,,OLED,2160p (4K Ultra HD),100 Hz,JPEG/JPG,,Dolby Atmos,"MPEG1, MPEG2, MPEG4, AVC/H.264, AVI, Matroska (MKV), HEVC/H.265","Svart, Silver, Grå, Röd",Platt,68 mm,615.4 mm,,1069 mm,280 mm,629 mm,14.2 kg,13.8 kg,"Bluetooth, Röststyrning, Omgivningsljus (Ambilight), Stöd för HbbTV, Adaptiv synk-teknik, ALLM, Variable Refresh Rate (VRR)","YouTube, Spotify, Netflix, SVT Play",Android TV,Ja,Nej,,,Ja,Ja,,Ja,"Dolby Vision, HDR10, HLG, HDR10+",,Ja,300x300mm,,,Nej,88 W,0.3 W,84 kWh,88 kWh,,G,,,,
